_id,Genre,Runtime,Awards,Director,Language,Actors,imdbRating,Country,Response,Metascore,Writer,Poster,imdbID,Box_office,Rated,Title,Type,Released,imdbVotes
57076f1171a065033c87ac9b,"Comedy, Drama",88 min,1 win & 2 nominations.,Kyle Patrick Alvarez,"English, Spanish","Jonathan Groff, Tyra Richards, Beth Furumasu, Keiko Green",5.6,USA,True,60,"Kyle Patrick Alvarez, David Sedaris (essay)",http://ia.media-imdb.com/images/M/MV5BMTExODkwNTAzODBeQTJeQWpwZ15BbWU3MDAzNzE4OTk@._V1_SX300.jpg,tt1650393,"55,301",R,C.O.G.,movie,20 Jan 2013,"2,916"
57076f1171a065033c87ac9c,Documentary,73 min,N/A,Lih Janowitz,German,N/A,N/A,Germany,True,N/A,Lih Janowitz,N/A,tt3282770,,N/A,Leonie Ossowski,movie,03 Nov 2013,N/A
57076f1171a065033c87ac9d,"Documentary, Family, History",85 min,N/A,April Wright,English,"Roger Corman, Patricia King Hanson",7.3,USA,True,N/A,April Wright,http://ia.media-imdb.com/images/M/MV5BMjI2MDI2MjE2NF5BMl5BanBnXkFtZTcwMTcwMDgwOQ@@._V1_SX300.jpg,tt2461226,,N/A,Going Attractions: The Definitive Story of the American Drive-in Movie,movie,06 Jun 2013,33
57076f1171a065033c87ac9e,Documentary,83 min,4 wins & 6 nominations.,Roger Ross Williams,English,N/A,7.5,USA,True,77,"Benjamin Gray, Richard Hankin, Roger Ross Williams",http://ia.media-imdb.com/images/M/MV5BMTc2NTgwNjY0MV5BMl5BanBnXkFtZTgwNTUzNjMzMDE@._V1_SX300.jpg,tt1874513,"47,991",N/A,God Loves Uganda,movie,11 Oct 2013,837
57076f1171a065033c87ac9f,Documentary,93 min,N/A,Fabien Constant,"English, French","Carine Roitfeld, Anna Wintour, Marion Cotillard, James Franco",5.8,France,True,51,N/A,http://ia.media-imdb.com/images/M/MV5BMTg0MDc4NTQ5OV5BMl5BanBnXkFtZTgwODcyNjYwMDE@._V1_SX300.jpg,tt2506388,"44,796",R,Mademoiselle C,movie,11 Sep 2013,386
57076f1171a065033c87aca0,Documentary,90 min,N/A,Jeremy Seifert,"English, French","Michael Adam, Cary Fowler, Don Grimes, Hans R. Herren",6.6,"USA, Haiti, Norway",True,49,N/A,http://ia.media-imdb.com/images/M/MV5BMTQ1MTI5NTYxMl5BMl5BanBnXkFtZTgwMzI2NzkxMDE@._V1_SX300.jpg,tt2461034,"39,900",N/A,GMO OMG,movie,13 Sep 2013,963
57076f1171a065033c87aca1,"Adventure, Thriller",108 min,N/A,Aditya Datt,Hindi,"Paresh Rawal, Rajeev Khandelwal, Tina Desai, Dhruv Ganesh",7.1,India,True,N/A,"Sheershak Anand (story, Shantanu Ray Chhibber (story, T. Rafael Cimino (novel, Abhijeet Deshpande",http://ia.media-imdb.com/images/M/MV5BMWE3NjhiZGItMTE1Ny00M2Q5LTlmYjYtNjNhODdhZjg2YTNjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,tt2229842,"31,658",NOT RATED,Table No. 21,movie,04 Jan 2013,"6,523"
57076f1171a065033c87aca2,"Biography, Drama, Romance",118 min,8 wins & 11 nominations.,Bruno Barreto,"English, Portuguese","Glória Pires, Miranda Otto, Tracy Middendorf, Marcello Airoldi",7.0,Brazil,True,44,"Matthew Chapman (screenplay, Julie Sayres (screenplay, Carmen L. Oliveira (based on the novel \",http://ia.media-imdb.com/images/M/MV5BMzA1Mjk2NDM0MV5BMl5BanBnXkFtZTgwOTQ0OTk1MDE@._V1_SX300.jpg,tt2217458,"43,838",N/A,Reaching for the Moon,movie,16 Aug 2013,"1,789"
57076f1171a065033c87aca3,"Documentary, Drama, History",82 min,N/A,"Nathaniel Thomas McGill, Vincent Vittorio",English,"Bill Crump, Scott Paul",5.9,USA,True,54,Ryan C. Wilson,http://ia.media-imdb.com/images/M/MV5BNDM1NzQ5ODQ0NV5BMl5BanBnXkFtZTgwMjY2MjgwMDE@._V1_SX300.jpg,tt2710614,,G,American Made Movie,movie,30 Aug 2013,59
57076f1171a065033c87aca4,"Drama, Romance",113 min,N/A,Jinming Guo,Mandarin,"Mi Yang, Amber Kuo, Chen-tung Ko, Rhydian Vaughan",3.4,China,True,40,Jinming Guo,http://ia.media-imdb.com/images/M/MV5BMTk3MDIxMzc1MV5BMl5BanBnXkFtZTgwMzgwNjcxMjE@._V1_SX300.jpg,tt3086582,"43,788",N/A,Tiny Times 2.0,movie,30 Aug 2013,726
57076f1171a065033c87aca5,"Documentary, Biography, Drama",108 min,N/A,Cindy Kleine,English,"Andre Gregory, Julianne Moore, Lester Thomas Shane, Wallace Shawn",6.0,USA,True,63,N/A,http://ia.media-imdb.com/images/M/MV5BMTc0MDgyMDIwOV5BMl5BanBnXkFtZTcwOTAzNTYzOQ@@._V1_SX300.jpg,tt2235248,,N/A,Andre Gregory: Before and After Dinner,movie,03 Apr 2013,56
57076f1171a065033c87aca6,Drama,96 min,4 wins & 10 nominations.,Stacie Passon,English,"Robin Weigert, Julie Fain Lawrence, Maren Shapero, Micah Shapero",5.7,USA,True,56,Stacie Passon,http://ia.media-imdb.com/images/M/MV5BMjMxNDAyODI0Ml5BMl5BanBnXkFtZTgwNTAzMTUzMDE@._V1_SX300.jpg,tt2296697,"38,361",R,Concussion,movie,05 Dec 2013,"2,794"
57076f1171a065033c87aca7,"Comedy, Horror",90 min,N/A,H.M. Coakley,English,"Vanessa Bell Calloway, Kiely Williams, Greg Cipes, Trae Ireland",7.1,USA,True,N/A,H.M. Coakley,http://ia.media-imdb.com/images/M/MV5BMTkyMzUzMzQ0M15BMl5BanBnXkFtZTcwNDg3MjgyOQ@@._V1_SX300.jpg,tt2158531,,R,Holla II,movie,19 Apr 2013,66
57076f1171a065033c87aca8,"Drama, Music",101 min,N/A,Randall Miller,English,"Alan Rickman, Malin Akerman, Justin Bartha, Richard de Klerk",6.6,USA,True,30,"Jody Savin, Randall Miller",http://ia.media-imdb.com/images/M/MV5BMTg1NDcxODY0OV5BMl5BanBnXkFtZTgwOTgwMzQxMDE@._V1_SX300.jpg,tt1786751,"40,400",R,CBGB,movie,11 Oct 2013,"5,958"
57076f1171a065033c87aca9,"Action, Drama, Thriller",91 min,N/A,Mark Steven Johnson,"English, Serbian","Robert De Niro, John Travolta, Milo Ventimiglia, Elizabeth Olin",5.4,"USA, Belgium, Bulgaria",True,25,Evan Daugherty,http://ia.media-imdb.com/images/M/MV5BOTQ2MzA3MTk3MV5BMl5BanBnXkFtZTcwMDM5ODk2OQ@@._V1_SX300.jpg,tt1480295,"27,713",R,Killing Season,movie,25 Jul 2013,"27,328"
57076f1171a065033c87acaa,"Documentary, Sport",99 min,3 wins & 2 nominations.,Josh Greenbaum,"English, French","Amari Avery, Jed Dy, Allan Kournikova, Zamokuhle Nxasana",7.5,USA,True,51,N/A,http://ia.media-imdb.com/images/M/MV5BMTQ1NDYxNTU0Nl5BMl5BanBnXkFtZTcwNDg0MDMyOQ@@._V1_SX300.jpg,tt2466830,"38,856",PG,The Short Game,movie,20 Sep 2013,822
57076f1171a065033c87acab,"Action, Biography, Drama",100 min,1 win & 6 nominations.,Herman Yau,Cantonese,"Anthony Chau-Sang Wong, Gillian Chung, Jordan Chan, Eric Tsang",6.2,Hong Kong,True,55,Erica Lee (screenplay),http://ia.media-imdb.com/images/M/MV5BMTQwMTY0NDQxMV5BMl5BanBnXkFtZTgwMjEwMTEwMDE@._V1_SX300.jpg,tt2495118,"36,041",PG-13,Ip Man: The Final Fight,movie,28 Mar 2013,"6,829"
57076f1171a065033c87acac,Drama,81 min,1 nomination.,Michael Polish,English,"Jean-Marc Barr, Kate Bosworth, Josh Lucas, Anthony Edwards",5.8,USA,True,49,"Jack Kerouac (novel, Michael Polish (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjI3MDU0MDY2MF5BMl5BanBnXkFtZTgwNDY3NjUzMDE@._V1_SX300.jpg,tt1462411,"33,621",R,Big Sur,movie,01 Nov 2013,"1,356"
57076f1171a065033c87acad,"Drama, Family, History",101 min,N/A,Annette Haywood-Carter,English,"Jim Caviezel, Chiwetel Ejiofor, Jaimie Alexander, Bradley Whitford",6.0,USA,True,25,"Ken Carter, Annette Haywood-Carter, John Eugene Cay Jr. (based upon \",http://ia.media-imdb.com/images/M/MV5BMjMxMTM0MjQxN15BMl5BanBnXkFtZTcwNzY2Njc4OQ@@._V1_SX300.jpg,tt1797487,"36,746",PG-13,Savannah,movie,25 Apr 2014,988
57076f1171a065033c87acae,Drama,89 min,1 nomination.,Lynn Shelton,English,"Rosemarie DeWitt, Amber Wolfe Wollam, Josh Pais, Ellen Page",5.3,USA,True,55,Lynn Shelton,http://ia.media-imdb.com/images/M/MV5BNjc1NjIyMzk5M15BMl5BanBnXkFtZTcwMDk2NjE3OQ@@._V1_SX300.jpg,tt2364949,"35,022",R,Touchy Feely,movie,01 Mar 2014,"2,869"
57076f1171a065033c87acaf,"Biography, Drama",95 min,4 wins & 5 nominations.,Bruno Dumont,French,"Juliette Binoche, Jean-Luc Vincent, Robert Leroy, Marion Keller",6.5,France,True,65,"Paul Claudel (letters, Camille Claudel (letters, Bruno Dumont (scenario and dialogue)",http://ia.media-imdb.com/images/M/MV5BMjA2NDc3MTg3N15BMl5BanBnXkFtZTgwNTUwNTUyMTE@._V1_SX300.jpg,tt2018086,"21,960",N/A,Camille Claudel 1915,movie,13 Mar 2013,"2,199"
57076f1171a065033c87acb0,"Animation, Adventure, Family",106 min,8 wins & 5 nominations.,Juan José Campanella,"Spanish, English","Gabriel Almirón, Federico Cecere, Ezequiel Cipols, Luciana Falcón",6.7,"Spain, Argentina",True,38,"Michael Broadbridge, Juan José Campanella (story, Roberto Fontanarrosa (short story, Gastón Gorali (story, Eduardo Sacheri (story)",http://ia.media-imdb.com/images/M/MV5BMjI5MjA0NzA3NV5BMl5BanBnXkFtZTgwODgyNjk5NTE@._V1_SX300.jpg,tt1634003,,PG,Underdogs,movie,N/A,"6,341"
57076f1171a065033c87acb1,"Comedy, Romance",97 min,1 win & 1 nomination.,Dan Mazer,English,"Rose Byrne, Rafe Spall, Alex Macqueen, Stephen Merchant",5.7,"UK, France",True,50,Dan Mazer (screenplay),http://ia.media-imdb.com/images/M/MV5BMTg5NDk4MTUwNl5BMl5BanBnXkFtZTcwMDU5MTc4OQ@@._V1_SX300.jpg,tt2244901,"32,514",R,I Give It a Year,movie,08 Feb 2013,"29,216"
57076f1171a065033c87acb2,"Documentary, Biography, Drama",100 min,N/A,Barbara Kopple,English,"Jack Hemingway, Joan Hemingway, Langley Hemingway, Margaux Hemingway",6.5,USA,True,59,N/A,http://ia.media-imdb.com/images/M/MV5BMjIzNjI4NjEzM15BMl5BanBnXkFtZTcwNDMzMDQzOQ@@._V1_SX300.jpg,tt2451742,"31,761",N/A,Running from Crazy,movie,07 Jan 2013,229
57076f1171a065033c87acb3,Documentary,244 min,3 wins & 6 nominations.,Frederick Wiseman,English,N/A,7.2,USA,True,81,N/A,http://ia.media-imdb.com/images/M/MV5BMjMzNTkwODg3M15BMl5BanBnXkFtZTgwODIxMjY1MDE@._V1_SX300.jpg,tt3091552,"5,069",N/A,At Berkeley,movie,28 Sep 2013,385
57076f1171a065033c87acb4,"Drama, Family, Thriller",119 min,N/A,Andrew Librizzi,English,"Renée O'Connor, Todd Terry, Cherami Leigh, William McNamara",8.2,USA,True,N/A,"Andrew Librizzi, Andrew Librizzi",http://ia.media-imdb.com/images/M/MV5BMTU3MTcyOTA5N15BMl5BanBnXkFtZTcwMzQ0NzE5OQ@@._V1_SX300.jpg,tt1605791,,PG-13,Beyond the Farthest Star,movie,18 Oct 2013,97
57076f1171a065033c87acb5,"Documentary, Drama, News",71 min,5 wins & 2 nominations.,"Omar Mullick, Bassam Tariq",Urdu,N/A,7.0,"Pakistan, USA",True,82,N/A,http://ia.media-imdb.com/images/M/MV5BNDU0ODQxODI4NV5BMl5BanBnXkFtZTgwNjc0MjQxMDE@._V1_SX300.jpg,tt2130282,"10,800",N/A,These Birds Walk,movie,01 Nov 2013,240
57076f1171a065033c87acb6,"Documentary, History",87 min,7 wins & 1 nomination.,Dylan Mohan Gray,"English, Hindi, Manipuri, Xhosa","Zackie Achmat, Peter Mugyenyi, Bill Clinton, William Hurt",7.9,India,True,68,Dylan Mohan Gray,http://ia.media-imdb.com/images/M/MV5BMTcxMDUyNjM0MF5BMl5BanBnXkFtZTgwMDEyMDEwMDE@._V1_SX300.jpg,tt1787067,"28,948",N/A,Fire in the Blood,movie,21 Feb 2013,380
57076f1171a065033c87acb7,"Documentary, Short",N/A,N/A,"Mathew Grodsky, Sean Whitney",English,N/A,N/A,USA,True,N/A,"Mathew Grodsky, Sean Whitney",N/A,tt2915776,,N/A,Struck by Lightning,movie,13 May 2013,N/A
57076f1171a065033c87acb8,"Documentary, Music, Musical",80 min,1 win & 1 nomination.,Doug Hamilton,English,"Billie Joe Armstrong, Michael Mayer, Steven Hoggett, Tom Kitt",7.6,USA,True,51,N/A,http://ia.media-imdb.com/images/M/MV5BMTUwNTQxOTI3NF5BMl5BanBnXkFtZTgwODg3MjkyMDE@._V1_SX300.jpg,tt2689966,"26,311",N/A,Broadway Idiot,movie,01 Mar 2013,467
57076f1171a065033c87acb9,"Action, Crime, Drama",96 min,N/A,Leone Marucci,English,"Christopher Walken, Q'orianka Kilcher, Christian Slater, Anthony Anderson",5.4,USA,True,N/A,Leone Marucci,http://ia.media-imdb.com/images/M/MV5BMjIzMzI0MjYxM15BMl5BanBnXkFtZTcwNjU0NTY5OA@@._V1_SX300.jpg,tt0817545,"30,444",R,The Power of Few,movie,15 Feb 2013,"3,281"
57076f1171a065033c87acba,"Action, Crime, Drama",42 min,1 win & 2 nominations.,N/A,English,"Daniel Sunjata, Aaron Tveit, Vanessa Ferlito, Brandon Jay McLaren",7.7,USA,True,N/A,Jeff Eastin,http://ia.media-imdb.com/images/M/MV5BMTQzNjM5OTc5NV5BMl5BanBnXkFtZTgwMjExMTg5MTE@._V1_SX300.jpg,tt2393813,,N/A,Graceland,series,N/A,"13,398"
57076f1171a065033c87acbb,Drama,100 min,1 win & 3 nominations.,Claire Denis,"French, English","Vincent Lindon, Chiara Mastroianni, Julie Bataille, Michel Subor",6.2,"France, Germany",True,69,"Jean-Pol Fargeau (screenplay, Claire Denis (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTAxNzE5NzU0MDleQTJeQWpwZ15BbWU4MDY4MzU3NDAx._V1_SX300.jpg,tt2821088,"12,247",UNRATED,Bastards,movie,07 Aug 2013,"2,193"
57076f1171a065033c87acbc,"Horror, Sci-Fi, Thriller",98 min,4 nominations.,Ruairi Robinson,English,"Liev Schreiber, Elias Koteas, Romola Garai, Olivia Williams",5.5,"UK, Ireland",True,46,"Sydney J. Bounds (short story, Clive Dawson (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTk4ODgxMDU0M15BMl5BanBnXkFtZTgwOTg0NzcyMDE@._V1_SX300.jpg,tt1709143,"23,838",R,The Last Days on Mars,movie,19 Sep 2013,"27,438"
57076f1171a065033c87acbd,Documentary,89 min,N/A,Joel Allen Schroeder,English,"Berkeley Breathed, Seth Green, Stephan Pastis, Bill Amend",6.4,USA,True,54,N/A,http://ia.media-imdb.com/images/M/MV5BOTEwNTE0NDYyM15BMl5BanBnXkFtZTgwMDczNjE0MDE@._V1_SX300.jpg,tt2222206,"6,800",N/A,Dear Mr. Watterson,movie,18 May 2014,"1,279"
57076f1171a065033c87acbe,Documentary,92 min,N/A,Laura Archibald,English,"Oscar Brand, Tom Chapin, Judy Collins, Bob Dylan",7.0,Canada,True,65,"Laura Archibald, Rob Lindsay, Kevin Wallis",http://ia.media-imdb.com/images/M/MV5BMTY2NjQ2NTU2N15BMl5BanBnXkFtZTcwNDY0MzUwNg@@._V1_SX300.jpg,tt1941541,"22,560",N/A,Greenwich Village: Music That Defined a Generation,movie,18 Jan 2013,181
57076f1171a065033c87acbf,"Drama, Romance",116 min,N/A,Jinming Guo,"Mandarin, English","Mi Yang, Amber Kuo, Chen-tung Ko, Rhydian Vaughan",2.9,China,True,N/A,Jinming Guo,http://ia.media-imdb.com/images/M/MV5BMjA1NjQyNTIzNF5BMl5BanBnXkFtZTcwMjQzMzg4OQ@@._V1_SX300.jpg,tt3043630,"23,462",NOT RATED,Tiny Times 1.0,movie,27 Jun 2013,"1,749"
57076f1171a065033c87acc0,"Drama, Music",89 min,1 win & 2 nominations.,Matthew Porterfield,English,"Deragh Campbell, Hannah Gross, Ned Oldham, Kim Taylor",5.6,USA,True,69,"Amy Belk (screenplay, Matthew Porterfield (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTk1NjM5NjU1MV5BMl5BanBnXkFtZTgwNTQwNTYyMDE@._V1_SX300.jpg,tt2147728,"21,964",N/A,I Used to Be Darker,movie,25 Dec 2013,706
57076f1171a065033c87acc1,"Documentary, Short",N/A,N/A,Mimmo Calopresti,Italian,Imma Piro,N/A,Italy,True,N/A,Beatrice Cecaro (book),N/A,tt3796082,,N/A,Madre di Pietà,movie,N/A,N/A
57076f1171a065033c87acc2,"Horror, Thriller",96 min,1 win & 6 nominations.,"Simon Barrett, Jason Eisener, Gareth Evans, Gregg Hale, Eduardo Sánchez, Timo Tjahjanto, Adam Wingard","English, Indonesian","Lawrence Michael Levine, Kelsy Abbott, L.C. Holt, Simon Barrett",6.1,"USA, Canada, Indonesia",True,49,"Simon Barrett, Jamie Nash, Timo Tjahjanto, Gareth Evans, Jason Eisener, John Davies, Brad Miska (concept: anthology concept, Timo Tjahjanto (story)",http://ia.media-imdb.com/images/M/MV5BODg4OTMxNDAxMV5BMl5BanBnXkFtZTcwMjM4ODQ0OQ@@._V1_SX300.jpg,tt2450186,"21,368",R,V/H/S/2,movie,06 Jun 2013,"25,857"
57076f1171a065033c87acc3,"Short, Drama, Horror",N/A,N/A,Sergio Morcillo,English,"Marta Molero Torrijos, Arturo De la Torre",4.2,Spain,True,N/A,Paco Vázquez,N/A,tt3292836,,N/A,M Is for Metamorphose: The ABC's of Death 2,movie,26 Oct 2013,8
57076f1171a065033c87acc4,"Drama, Mystery",106 min,N/A,Ruben Kochar,Armenian,"Janet Roth, Lusine Alexanian, Maxence Kouzoubachian, Lusia Abrahamyan",4.1,"USA, Armenia",True,N/A,"Ruben Kochar, John Wagner (script editor, Garen Zagarian (english version)",http://ia.media-imdb.com/images/M/MV5BMjM1NDAyMTY4NF5BMl5BanBnXkFtZTgwMDIxOTc5MTE@._V1_SX300.jpg,tt2324012,,N/A,My Name Is Viola,movie,26 Sep 2013,21
57076f1171a065033c87acc5,"Comedy, Drama, Family",87 min,1 win & 5 nominations.,Fro Rojas,English,"Joey Dedio, Kelly McGillis, Frankie Faison, Elizabeth Rodriguez",7.2,USA,True,44,"Joey Dedio, Brian Herskowitz",http://ia.media-imdb.com/images/M/MV5BMTM5MDQ3NDExN15BMl5BanBnXkFtZTcwOTg0Njc4OQ@@._V1_SX300.jpg,tt1986998,,PG,Tio Papi,movie,06 Sep 2013,61
57076f1171a065033c87acc6,"Biography, Comedy, Drama",101 min,1 win & 1 nomination.,Michael Winterbottom,English,"Jennifer Ellis, Steve Coogan, Nick Hopper, Paul Popplewell",6.0,"UK, USA",True,57,"Matt Greenhalgh, Paul Willetts (based on biographical material from \",http://ia.media-imdb.com/images/M/MV5BMTAxNDIyMDIxNjheQTJeQWpwZ15BbWU3MDYzNTk3MTk@._V1_SX300.jpg,tt1951216,"10,379",N/A,The Look of Love,movie,07 Jul 2013,"5,174"
57076f1171a065033c87acc7,Documentary,93 min,2 wins & 9 nominations.,Liz Marshall,"English, French, Spanish, German, Portuguese","Jo-Anne McArthur, Jonathan Balcombe, Gieri Bolliger, Theodora Capaldo",8.4,Canada,True,60,Liz Marshall,http://ia.media-imdb.com/images/M/MV5BNjg1MTY2MDE0Ml5BMl5BanBnXkFtZTcwMzExODYyOQ@@._V1_SX300.jpg,tt2654562,"20,344",N/A,The Ghosts in Our Machine,movie,08 Nov 2013,489
57076f1171a065033c87acc8,"Documentary, Biography, Crime",84 min,4 wins & 4 nominations.,Penny Lane,English,"Richard Nixon, H.R. Haldeman, John Ehrlichman, Dwight Chapin",6.6,USA,True,72,N/A,http://ia.media-imdb.com/images/M/MV5BMTgwNzg2ODY4NV5BMl5BanBnXkFtZTcwNTQ2Mjg4OQ@@._V1_SX300.jpg,tt2282662,"19,249",N/A,Our Nixon,movie,31 Mar 2013,438
57076f1171a065033c87acc9,"Comedy, Romance",98 min,N/A,Christine Yoo,"English, Korean","Brian Tee, Hye-jeong Kang, Bobby Lee, Jean Yoon",6.1,USA,True,42,"Derek Draper (story, Robert Gardner (screenplay, Christine Yoo (screenplay, Christine Yoo (story)",http://ia.media-imdb.com/images/M/MV5BMjAxMzkwMDg4OF5BMl5BanBnXkFtZTcwODI2MTM3OA@@._V1_SX300.jpg,tt1280725,,N/A,Wedding Palace,movie,27 Sep 2013,112
57076f1171a065033c87acca,"Comedy, Horror",85 min,1 win & 3 nominations.,Jacob Vaughan,English,"Ken Marino, Gillian Jacobs, Mary Kay Place, Claudia Choi",5.7,USA,True,62,"Benjamin Hayes, Jacob Vaughan",http://ia.media-imdb.com/images/M/MV5BMTQzNTA5MTEwN15BMl5BanBnXkFtZTcwMDk1ODU5OQ@@._V1_SX300.jpg,tt2274570,"19,613",R,Bad Milo,movie,29 Aug 2013,"5,037"
57076f1171a065033c87accb,Comedy,100 min,N/A,"Tomas Herrera, Ben Mozer, Andrew Schneider, Doug Usher",English,"Gregg Adams, John Anderson, Bryan Bermingham, Susanna Dominguez",7.5,USA,True,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTg2NDcwMDU5Ml5BMl5BanBnXkFtZTcwNzg0OTg1OQ@@._V1_SX300.jpg,tt2913948,"12,497",NOT RATED,Whensday,movie,09 Aug 2013,22
57076f1171a065033c87accc,"Documentary, Crime, History",89 min,N/A,Havana Marking,English,"Tomislav Tom Benzon, Rob Kennedy, Awad Mustafa, Jasmin Topalusic",6.1,"UK, USA, Serbia and Montenegro",True,66,N/A,http://ia.media-imdb.com/images/M/MV5BNDA5MDUzMTIxOF5BMl5BanBnXkFtZTcwNDczOTU5OQ@@._V1_SX300.jpg,tt2250032,"18,765",N/A,Smash & Grab: The Story of the Pink Panthers,movie,27 Sep 2013,395
57076f1171a065033c87accd,"Crime, Drama, Thriller",116 min,1 win & 1 nomination.,David M. Rosenthal,English,"Sam Rockwell, William H. Macy, Ted Levine, Kelly Reilly",5.8,"UK, USA, Canada",True,53,"Matthew F. Jones (novel, Matthew F. Jones (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjMzNzAwNTk2OF5BMl5BanBnXkFtZTgwMjE3MDAxMDE@._V1_SX300.jpg,tt1540741,"10,020",R,A Single Shot,movie,20 Aug 2013,"8,055"
57076f1171a065033c87acce,Drama,80 min,3 wins.,Jeremiah Birnbaum,English,"Mahnoor Baloch, Faran Tahir, Dendrie Taylor, John Heard",5.7,"Pakistan, USA",True,59,"Michael Richter (screenplay, Michael Richter (story, Marc Posner (story, Jeremiah Birnbaum (story, Michael Richter",http://ia.media-imdb.com/images/M/MV5BNzgzMzY3NTk4M15BMl5BanBnXkFtZTgwMDkzMTYzMDE@._V1_SX300.jpg,tt1423636,"4,881",N/A,Torn,movie,18 Oct 2013,414
57076f1171a065033c87accf,Documentary,82 min,N/A,Charlie Ahearn,English,"Fab 5 Freddy, Bobbito Garcia, Aaron Goodstone, KRS-One",5.0,USA,True,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMjExODU3MTczMF5BMl5BanBnXkFtZTgwMDI3NTcwMDE@._V1_SX300.jpg,tt3116072,"17,378",N/A,Jamel Shabazz Street Photographer,movie,02 Aug 2013,8
57076f1171a065033c87acd0,Comedy,88 min,N/A,Jeff Garlin,English,"Jeff Garlin, Max Wright, Mindy Rickles, Dave Sheridan",5.4,USA,True,43,"Jeff Garlin, Peter Murrieta",http://ia.media-imdb.com/images/M/MV5BNjE0MTIyMDY0Ml5BMl5BanBnXkFtZTcwMjA1Njk2OQ@@._V1_SX300.jpg,tt2948266,"15,308",NOT RATED,Dealin' with Idiots,movie,12 Jul 2013,980
57076f1171a065033c87acd1,"Short, Horror",N/A,N/A,Dan Rutter,English,N/A,N/A,UK,True,N/A,N/A,N/A,tt4473690,,N/A,Mental,movie,28 Dec 2013,N/A
57076f1171a065033c87acd2,"Drama, Fantasy, Romance",90 min,4 nominations.,Luiso Berdejo,"Spanish, English","Junio Valverde, Leticia Dolera, Miriam Giovanelli, Carlos Bardem",7.2,"USA, Spain",True,N/A,Luiso Berdejo,http://ia.media-imdb.com/images/M/MV5BMTgwNDAyMzkxOV5BMl5BanBnXkFtZTgwNjA4NzgzMTE@._V1_SX300.jpg,tt2377398,,N/A,Violet,movie,27 Mar 2015,63
57076f1171a065033c87acd3,Drama,110 min,2 wins & 1 nomination.,James Franco,English,"James Franco, Tim Blake Nelson, Jim Parrack, Ahna O'Reilly",5.4,USA,True,50,"William Faulkner (based on a novel by, James Franco (screenplay, Matt Rager (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTQxNDE5MjczM15BMl5BanBnXkFtZTcwODY1NzI4OQ@@._V1_SX300.jpg,tt1807944,"15,009",R,As I Lay Dying,movie,22 Oct 2013,"2,970"
57076f1171a065033c87acd4,Short,24 min,N/A,N/A,English,"Eric Hanson, Lewin Webb, Jason Lapeyre, Lisa Mandel",N/A,Canada,True,N/A,N/A,N/A,tt3538660,,N/A,I Declare War: Building a Battle,movie,12 Nov 2013,N/A
57076f1171a065033c87acd5,Documentary,77 min,N/A,Gus Holwerda,English,"Ayaan Hirsi Ali, Woody Allen, Richard Dawkins, Daniel C. Dennett",7.0,USA,True,32,"Gus Holwerda, Luke Holwerda, Lawrence Krauss",http://ia.media-imdb.com/images/M/MV5BNjY5ODU0MzU3Nl5BMl5BanBnXkFtZTcwNzk0OTgxOQ@@._V1_SX300.jpg,tt2636522,,N/A,The Unbelievers,movie,13 Dec 2013,"5,006"
57076f1171a065033c87acd6,"Drama, Romance",101 min,N/A,Ki-hwan Oh,"Mandarin, Chinese","Baihe Bai, Eddie Peng, Pace Wu, Jinfu Jiang",6.0,"China, South Korea",True,N/A,Qin Hai Yan (screenplay),http://ia.media-imdb.com/images/M/MV5BMTU3ODM3NTE3NV5BMl5BanBnXkFtZTgwMjQ3MTgyMjE@._V1_SX300.jpg,tt2910520,,N/A,A Wedding Invitation,movie,12 Apr 2013,277
57076f1171a065033c87acd7,"Crime, Drama, Mystery",153 min,N/A,Mark Lund,English,"Vernon Aldershoff, Robin Ann Rapoport, Kim Gordon, Paul Lussier",7.2,USA,True,N/A,Mark Lund,http://ia.media-imdb.com/images/M/MV5BNTE5NzE5OTQ5N15BMl5BanBnXkFtZTcwMTIyMTI3OA@@._V1_SX300.jpg,tt2289920,,N/A,Justice Is Mind,movie,13 Sep 2014,77
57076f1171a065033c87acd8,Drama,94 min,3 wins & 4 nominations.,Alicia Scherson,"Italian, Spanish, English","Manuela Martelli, Luigi Ciardo, Rutger Hauer, Nicolas Vaporidis",5.8,"Italy, Chile, Germany, Spain",True,80,"Roberto Bolaño (novel, Alicia Scherson",http://ia.media-imdb.com/images/M/MV5BMTM4MjYzMjEzM15BMl5BanBnXkFtZTcwNDgzOTc5OQ@@._V1_SX300.jpg,tt1992156,"13,983",N/A,Il Futuro,movie,06 Sep 2013,732
57076f1171a065033c87acd9,"Short, Drama, Fantasy",36 min,N/A,Hyunyong Choi,Korean,Deok-jae Jo,N/A,South Korea,True,N/A,"Hyunyong Choi (story, Hyunyong Choi",N/A,tt3036574,,N/A,The Prey,movie,N/A,N/A
