_id,Released,Writer,Type,imdbVotes,Response,Genre,Metascore,imdbID,imdbRating,Title,Rated,Language,Country,Box_office,Runtime,Actors,Director,Awards,Poster
5707203271a0650af414e012,21 Jan 2007,"Josh Diamond, Justin Lin",movie,"1,649",True,Comedy,46,tt0843850,6.2,Finishing the Game: The Search for a New Bruce Lee,NOT RATED,English,USA,"52,850",84 min,"Josh Diamond, Sam Bottoms, Jake Sandvig, Roger Fan",Justin Lin,1 win.,http://ia.media-imdb.com/images/M/MV5BMTA3MjczMTUxODReQTJeQWpwZ15BbWU3MDQ2MTA1NTE@._V1_SX300.jpg
5707203271a0650af414e013,11 Mar 2007,N/A,movie,471,True,Documentary,75,tt0971160,7.4,Billy the Kid,N/A,English,USA,,84 min,"Penny Baker, Billy P., Heather Pelletier",Jennifer Venditti,6 wins.,http://ia.media-imdb.com/images/M/MV5BODQ2OTE2MTc2Nl5BMl5BanBnXkFtZTcwMjg1OTg0MQ@@._V1_SX300.jpg
5707203271a0650af414e014,10 Jan 2008,James C. Strouse,movie,"8,110",True,Drama,65,tt0772168,6.8,Grace Is Gone,PG-13,English,USA,"50,080",85 min,"John Cusack, Emily Churchill, Rebecca Spence, Jennifer Tyler",James C. Strouse,Nominated for 2 Golden Globes. Another 4 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQ1OTYyMDg5MF5BMl5BanBnXkFtZTcwNTY2MTU1MQ@@._V1_SX300.jpg
5707203271a0650af414e015,20 Sep 2007,"Ronald Kinnoch (story, Michael Noonan (novel, Marc Rosenberg (screenplay)",movie,"10,196",True,"Drama, Romance",56,tt0465436,6.6,December Boys,PG-13,"English, French",Australia,"46,474",105 min,"Daniel Radcliffe, Lee Cormie, Christian Byers, James Fraser",Rod Hardy,2 wins.,http://ia.media-imdb.com/images/M/MV5BMTkwMzg4NTg0Ml5BMl5BanBnXkFtZTcwMjg3OTA1MQ@@._V1_SX300.jpg
5707203271a0650af414e016,N/A,"David Eick, John McNamara",movie,102,True,"Drama, Sci-Fi",N/A,tt0947807,5.7,Them,N/A,N/A,USA,,N/A,"Rachel Nichols, Ben Feldman, James D'Arcy, Tricia Helfer",Jonathan Mostow,N/A,N/A
5707203271a0650af414e017,22 May 2009,Andrew Neel,movie,86,True,Documentary,60,tt0914358,8.1,Alice Neel,N/A,English,USA,"48,969",81 min,"Alice Neel, Michel Auder, Phillip Bonosky, Chuck Close",Andrew Neel,1 win.,http://ia.media-imdb.com/images/M/MV5BMTc3MzAzODEzMV5BMl5BanBnXkFtZTcwNjY3NTM0Mw@@._V1_SX300.jpg
5707203271a0650af414e018,06 Jun 2007,N/A,movie,"1,301",True,"Documentary, Biography, History",75,tt1032854,7.2,Terror's Advocate,UNRATED,"French, German, English, Khmer",France,"46,813",135 min,"Jacques Vergès, Bassam Abu Sharif, Klaus Barbie, Abderrahmane Benhamida",Barbet Schroeder,2 wins & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQxODYwMTMzOV5BMl5BanBnXkFtZTcwMjg4MDU1MQ@@._V1_SX300.jpg
5707203271a0650af414e019,26 Mar 2008,Jeff Nichols,movie,"6,719",True,"Drama, Thriller",76,tt0952682,7.3,Shotgun Stories,PG-13,English,USA,"45,661",92 min,"Michael Shannon, Douglas Ligon, Barlow Jacobs, Michael Abbott Jr.",Jeff Nichols,5 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTU0OTgzMTYyM15BMl5BanBnXkFtZTcwMjk1OTI0MQ@@._V1_SX300.jpg
5707203271a0650af414e01a,13 Oct 2007,Ray McKinnon,movie,305,True,"Comedy, Crime",N/A,tt0466943,6.1,Randy and the Mob,PG,English,USA,"45,098",91 min,"Ray McKinnon, Walton Goggins, Lisa Blount, Tim DeKay",Ray McKinnon,3 wins.,http://ia.media-imdb.com/images/M/MV5BMTUyMzg4NDE5MV5BMl5BanBnXkFtZTcwNzk0NjI1MQ@@._V1_SX300.jpg
5707203271a0650af414e01b,14 Sep 2007,Benjamin Gourley,movie,"3,345",True,"Adventure, Comedy, Romance",N/A,tt0444672,5.3,Moving McAllister,PG-13,English,USA,"42,200",89 min,"Benjamin Gourley, Mila Kunis, Jon Heder, Rutger Hauer",Andrew Black,N/A,http://ia.media-imdb.com/images/M/MV5BMTQwMDI5NDM0Nl5BMl5BanBnXkFtZTcwNDI4ODE1MQ@@._V1_SX300.jpg
5707203271a0650af414e01c,19 Oct 2007,"Janeen Damian, Michael Damian",movie,900,True,"Drama, Family",N/A,tt0828065,6.3,Moondance Alexander,G,English,USA,"26,631",94 min,"Kay Panabaker, Don Johnson, Lori Loughlin, James Best",Michael Damian,6 wins & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTU0OTIyMDA1NF5BMl5BanBnXkFtZTcwNDkyNTM2MQ@@._V1_SX300.jpg
5707203271a0650af414e01d,03 Aug 2007,"Joe Gangemi, Steven Katz",movie,"17,253",True,"Drama, Horror, Thriller",52,tt0486051,5.9,Wind Chill,R,English,"USA, UK",,91 min,"Emily Blunt, Ashton Holmes, Martin Donovan, Ned Bellamy",Gregory Jacobs,N/A,http://ia.media-imdb.com/images/M/MV5BMTQxMzU3Nzk4MF5BMl5BanBnXkFtZTcwODA2NjU0MQ@@._V1_SX300.jpg
5707203271a0650af414e01e,06 Apr 2007,E. Paul Edwards,movie,167,True,"Drama, Romance",N/A,tt0354578,6.6,Fighting Words,R,English,USA,"35,081",89 min,"C. Thomas Howell, Jeff Stearns, Tara D'Agostino, Fred Willard",E. Paul Edwards,N/A,http://ia.media-imdb.com/images/M/MV5BMTk1MjcyMTg2MV5BMl5BanBnXkFtZTcwMzkyNTI1MQ@@._V1_SX300.jpg
5707203271a0650af414e01f,N/A,Allan B. Holt,movie,7,True,"Animation, Short",N/A,tt1072430,7.4,Canvas,N/A,N/A,USA,,5 min,N/A,Allan B. Holt,N/A,http://ia.media-imdb.com/images/M/MV5BMTMxNDU2ODM0M15BMl5BanBnXkFtZTcwOTM3MjE1MQ@@._V1_SX300.jpg
5707203271a0650af414e020,31 Oct 2007,"DeMar Richardson (story, DeMar Richardson",movie,6,True,"Short, Horror",N/A,tt1608764,7.5,Black Friday,N/A,English,USA,,38 min,"Tyrane Aiken, Monique Austin, Lloyd Evans, Nicholas George",DeMar Richardson,N/A,N/A
5707203271a0650af414e021,20 Jul 2007,Curt Johnson,movie,183,True,Documentary,N/A,tt0952693,6.6,Your Mommy Kills Animals!,R,English,USA,,105 min,"Greg Kelly, Paul Watson, Annemarie Lucas, Suzanne Whang",Curt Johnson,N/A,http://ia.media-imdb.com/images/M/MV5BMTY3MjY2MTkyNV5BMl5BanBnXkFtZTcwMDYzNTM0MQ@@._V1_SX300.jpg
5707203271a0650af414e022,19 Sep 2007,N/A,movie,N/A,True,Short,N/A,tt2048895,N/A,The Making of 'The Last Winter',N/A,English,USA,,5 min,"Connie Britton, Kevin Corrigan, Larry Fessenden, Zach Gilford",N/A,N/A,N/A
5707203271a0650af414e023,01 Mar 2007,"Marvin Hier, Richard Trank",movie,542,True,"Documentary, Biography",59,tt0763852,7.9,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,PG-13,"German, English",USA,"10,802",105 min,"Frederick Forsyth, Marvin Hier, Nicole Kidman, Ben Kingsley",Richard Trank,N/A,http://ia.media-imdb.com/images/M/MV5BMTQ2MDk3MDAzMV5BMl5BanBnXkFtZTcwNzE4ODM4Mg@@._V1_SX300.jpg
5707203271a0650af414e024,25 Apr 2007,N/A,movie,10,True,Documentary,N/A,tt1084657,7.7,Snow Cake: Behind the Scenes,TV-PG,English,USA,,8 min,"Marc Evans, Carrie-Anne Moss, Alan Rickman, Sigourney Weaver",N/A,N/A,N/A
5707203271a0650af414e025,01 Feb 2010,"Stephen Bates, Marie Cain, Shelly Markham, David Pevsner, Mark Savage, Robert Schrock, Rayme Sciaroni, Trance Thompson, Bruce Vilanch, Mark Winkler",movie,623,True,"Comedy, Musical",N/A,tt0928413,6.0,Naked Boys Singing!,N/A,English,USA,"25,526",95 min,"Andrew Blake Ames, Jason Currie, Jaymes Hodges, Joseph Keane","Robert Schrock, Troy Christian",1 win.,http://ia.media-imdb.com/images/M/MV5BMTcwMjA5MTE3M15BMl5BanBnXkFtZTcwNDg2MDU1MQ@@._V1_SX300.jpg
5707203271a0650af414e026,20 Oct 2007,Neil Kellen,movie,7,True,"Short, Horror",N/A,tt1374880,7.9,Forever,N/A,English,USA,,9 min,"Derek Mullins, Niccol Pinn, Bob Freeman",Neil Kellen,N/A,N/A
5707203271a0650af414e027,09 Jan 2009,"Stefan C. Schaefer (story, Stefan C. Schaefer, Yuta Silverman (story)",movie,"2,247",True,"Comedy, Drama, Romance",N/A,tt0848542,7.5,Arranged,N/A,"English, Hebrew, Arabic, Spanish",USA,"16,506",90 min,"Zoe Lister-Jones, Francis Benhamou, Mimi Lieber, John Rothman","Diane Crespo, Stefan C. Schaefer",6 wins.,http://ia.media-imdb.com/images/M/MV5BMTY1MzkyMzMwM15BMl5BanBnXkFtZTcwMTYwMzU1MQ@@._V1_SX300.jpg
5707203271a0650af414e028,22 Aug 2007,"Joe Swanberg, Greta Gerwig, Kent Osborne, Andrew Bujalski (additional material, Ry Russo-Young (additional material, Mark Duplass (additional material, Todd Rohal (additional material, Kevin Bewersdorf (additional material, Tipper Newton (additional material, Kris Swanberg (additional material)",movie,"1,242",True,"Comedy, Drama, Romance",63,tt0841108,5.6,Hannah Takes the Stairs,N/A,English,USA,"22,509",83 min,"Greta Gerwig, Kent Osborne, Andrew Bujalski, Ry Russo-Young",Joe Swanberg,N/A,http://ia.media-imdb.com/images/M/MV5BMTU4OTk2MjY4MF5BMl5BanBnXkFtZTcwNjgyMjg2MQ@@._V1_SX300.jpg
5707203271a0650af414e029,01 Nov 2007,Didier Volckaert,movie,15,True,Documentary,N/A,tt1160752,7.5,"Patrasche: A Dog of Flanders, Made in Japan",N/A,"Japanese, English, Flemish",Belgium,,90 min,"Caroline Donnely, Gunther Lesage","An Van Dienderen, Didier Volckaert",N/A,N/A
5707203271a0650af414e02a,18 Jan 2008,Jake Paltrow,movie,"7,449",True,"Comedy, Drama, Fantasy",49,tt0484111,5.9,The Good Night,R,"English, Italian","USA, UK, Germany","20,380",93 min,"Keith Allen, Steffan Boje, Penélope Cruz, Danny DeVito",Jake Paltrow,1 nomination.,http://ia.media-imdb.com/images/M/MV5BNTM1MTY4MDM3NF5BMl5BanBnXkFtZTcwMDE2OTMzMQ@@._V1_SX300.jpg
5707203271a0650af414e02b,18 Apr 2008,Micky Levy,movie,"3,416",True,Drama,44,tt0822849,6.8,Rails & Ties,PG-13,English,USA,"21,414",101 min,"Kevin Bacon, Marcia Gay Harden, Miles Heizer, Marin Hinkle",Alison Eastwood,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTQxMzEzNjI2Ml5BMl5BanBnXkFtZTcwMTc2MDU1MQ@@._V1_SX300.jpg
5707203271a0650af414e02c,30 Mar 2007,"George Smith, Craig Zobel",movie,989,True,"Comedy, Drama, Music",72,tt0826547,6.7,Great World of Sound,R,English,USA,"21,594",106 min,"Pat Healy, Kene Holiday, John Baker, Robert Longstreet",Craig Zobel,5 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTIxMTEyMTc0MF5BMl5BanBnXkFtZTcwNDczMTU1MQ@@._V1_SX300.jpg
5707203271a0650af414e02d,26 Nov 2007,Aaron Ramzi,movie,N/A,True,"Documentary, War",N/A,tt1435992,N/A,Close to Home,N/A,"English, Arabic",USA,,N/A,Aaron Ramzi,Aaron Ramzi,N/A,N/A
5707203271a0650af414e02e,01 Apr 2007,"Molly Bingham, Steve Connors",movie,87,True,Documentary,49,tt0823219,7.5,Meeting Resistance,N/A,"Arabic, English",USA,"20,469",84 min,N/A,"Molly Bingham, Steve Connors",1 win.,http://ia.media-imdb.com/images/M/MV5BMTQyMTIyOTg1N15BMl5BanBnXkFtZTgwMzcyMTA2MDE@._V1_SX300.jpg
5707203271a0650af414e02f,10 Mar 2007,Nick Stahr,movie,67,True,"Short, Comedy",N/A,tt1000705,6.2,Dirty Laundry,PG-13,English,USA,,5 min,"Bob Rue, Adam Devaney, Jose Rosete, John Waldron",Nick Stahr,1 nomination.,N/A
5707203271a0650af414e030,10 Mar 2007,Michèle Ohayon,movie,261,True,"Documentary, Romance",69,tt1045889,7.4,Steal a Pencil for Me,N/A,"English, Dutch",USA,,94 min,"J.P. Gillain, Jeroen Krabbé, Marieke Oudejans, Jack Polak",Michèle Ohayon,N/A,http://ia.media-imdb.com/images/M/MV5BMTYzNDkxODEwMF5BMl5BanBnXkFtZTcwMDcxMjU1MQ@@._V1_SX300.jpg
5707203271a0650af414e031,23 Mar 2007,Mars Callahan,movie,"1,065",True,Comedy,14,tt0439876,5.6,What Love Is,R,English,USA,,93 min,"Cuba Gooding Jr., Matthew Lillard, Sean Astin, Mars Callahan",Mars Callahan,N/A,http://ia.media-imdb.com/images/M/MV5BMTM0MzM5NzE1NV5BMl5BanBnXkFtZTcwMzI4MTE2MQ@@._V1_SX300.jpg
5707203271a0650af414e032,17 Aug 2007,"Raju Saigal (story, Anand Sivakumaran (screenplay)",movie,278,True,Comedy,N/A,tt1083447,2.5,Buddha Mar Gaya,N/A,Hindi,India,"13,871",93 min,"Mona Ambegaonkar, Jitender Bhargava, Birbal, Heenaa Biswas",Rahul Rawail,N/A,http://ia.media-imdb.com/images/M/MV5BMTU3NTIwNTk4Ml5BMl5BanBnXkFtZTgwMzYwMjA2MDE@._V1_SX300.jpg
5707203271a0650af414e033,28 Sep 2007,"Jamie Babbit (story, Tina Mabry, Abigail Shafran, Andrea Sperling (story)",movie,"2,432",True,"Comedy, Drama, Romance",N/A,tt0496328,5.6,Itty Bitty Titty Committee,NOT RATED,English,USA,"16,479",87 min,"Melonie Diaz, Ana Mercedes, Cecile Rivore, Marisa Ramirez",Jamie Babbit,7 wins & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTU1NDEwOTY4MV5BMl5BanBnXkFtZTcwOTEwNjI0MQ@@._V1_SX300.jpg
5707203271a0650af414e034,06 Sep 2008,Adam Rifkin,movie,"1,465",True,"Comedy, Crime, Drama",50,tt0810951,6.7,Look,R,English,USA,"16,136",98 min,"Jamie McShane, Sebastian Feldman, Spencer Redford, Hayes MacArthur",Adam Rifkin,1 win.,http://ia.media-imdb.com/images/M/MV5BMTc1NDc1Njg5MF5BMl5BanBnXkFtZTcwMzk0MjU1MQ@@._V1_SX300.jpg
5707203271a0650af414e035,18 May 2007,Rajesh Jayaraman,movie,72,True,"Action, Crime, Thriller",N/A,tt0997185,4.3,Time,N/A,Malayalam,India,,N/A,"Suresh Gopi, Vimala Raman, Padmapriya, Sreekumar",Shaji Kailas,N/A,http://ia.media-imdb.com/images/M/MV5BMDZkZjc0YWEtYmQ2Yi00YmUzLWI5ODItZGQ3NWU4Zjc0ODVmXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_SX300.jpg
5707203271a0650af414e036,12 Mar 2007,"Erin Fisher, Aaron Katz, Cris Lankenau",movie,"1,243",True,Drama,N/A,tt0914382,6.5,Quiet City,UNRATED,English,USA,"15,425",78 min,"Erin Fisher, Cris Lankenau, Sarah Hellman, Joe Swanberg",Aaron Katz,2 wins & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTQ0MjY2NzU3OV5BMl5BanBnXkFtZTcwNzg4MzE1MQ@@._V1_SX300.jpg
5707203271a0650af414e037,26 Apr 2007,"Brian Priest, Talia Lugacy",movie,"2,503",True,"Drama, Thriller",45,tt0463027,4.8,Descent,R,"English, Spanish",USA,"13,361",104 min,"Rosario Dawson, Chad Faust, Marcus Patrick, Vanessa Ferlito",Talia Lugacy,N/A,http://ia.media-imdb.com/images/M/MV5BMTcwMTE5MjY3MF5BMl5BanBnXkFtZTcwMTUzMzA1MQ@@._V1_SX300.jpg
5707203271a0650af414e038,05 Oct 2007,Thomas Lemmer,movie,39,True,Documentary,N/A,tt0899238,6.3,Desert Bayou,UNRATED,English,USA,,90 min,N/A,Alex LeMay,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMzcyNTM3NTE0OF5BMl5BanBnXkFtZTcwMjc2MDU1MQ@@._V1_SX300.jpg
5707203271a0650af414e039,13 Jun 2008,"Jon Lucas (screenplay, Scott Moore (screenplay, Yoni Berkovits (story, Tony Dreannan (story, Tom Gammill (story, Max Pross (story)",movie,"2,922",True,"Drama, Comedy",33,tt0446752,5.7,Full of It,PG-13,English,"USA, South Africa, Italy","11,431",93 min,"Ryan Pinkston, Kate Mara, Teri Polo, Craig Kilborn",Christian Charles,N/A,http://ia.media-imdb.com/images/M/MV5BMTYzMDU5MjIzMV5BMl5BanBnXkFtZTcwMjE5OTE0MQ@@._V1_SX300.jpg
5707203271a0650af414e03a,01 Jun 2007,Caytha Jentis,movie,438,True,"Comedy, Romance",N/A,tt0825346,4.8,And Then Came Love,N/A,English,USA,,90 min,"Vanessa Williams, Kevin Daniels, Michael Boatman, Jeremy Gumbs",Richard Schenkman,N/A,http://ia.media-imdb.com/images/M/MV5BMTM2Mjk0Nzg4Nl5BMl5BanBnXkFtZTcwNDg1NzM2Nw@@._V1_SX300.jpg
5707203271a0650af414e03b,27 Jun 2007,"Mark Bomback (screenplay, Mark Bomback (story, David Marconi (story, John Carlin (article, Roderick Thorp (certain original characters)",movie,"329,631",True,"Action, Adventure, Thriller",69,tt0337978,7.2,Live Free or Die Hard,PG-13,"English, Italian, French","USA, UK","134,520,804",128 min,"Bruce Willis, Timothy Olyphant, Justin Long, Maggie Q",Len Wiseman,3 wins & 16 nominations.,http://ia.media-imdb.com/images/M/MV5BNDQxMDE1OTg4NV5BMl5BanBnXkFtZTcwMTMzOTQzMw@@._V1_SX300.jpg
5707203271a0650af414e03c,05 Oct 2007,"Karl Kozak, Don J. Rearden, Kraig Wenman",movie,567,True,"Action, Comedy",N/A,tt0775536,3.9,Skid Marks,R,English,USA,,85 min,"Tyler Poelle, Mikey Post, Scott Dittman, Kathy Uyen",Karl Kozak,N/A,http://ia.media-imdb.com/images/M/MV5BMjAyMjc1OTAzOV5BMl5BanBnXkFtZTcwNjkxNjA2Mg@@._V1_SX300.jpg
5707203271a0650af414e03d,17 May 2007,N/A,movie,47,True,Documentary,N/A,tt0366971,4.9,Rock Bottom: From Hell to Redemption,N/A,English,USA,,110 min,"Jason Mewes, Matthew Barletta, Heather Wilson",N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTU0MzM2OTQyM15BMl5BanBnXkFtZTcwMDQyNjAwMQ@@._V1_SX300.jpg
5707203271a0650af414e03e,N/A,N/A,movie,N/A,True,Adult,N/A,tt1139853,N/A,China Blue,N/A,English,USA,,N/A,"Chris Charming, Jay Lassiter, Keeani Lei, Dee Lily",Axel Braun,N/A,N/A
5707203271a0650af414e03f,14 Sep 2007,Louise Hogarth,movie,124,True,Documentary,N/A,tt0494203,7.7,Angels in the Dust,UNRATED,English,South Africa,,95 min,"Con Cloete, Marion Cloete",Louise Hogarth,1 win.,http://ia.media-imdb.com/images/M/MV5BMTkzMzY5NzUyOV5BMl5BanBnXkFtZTcwNjYxODE1MQ@@._V1_SX300.jpg
5707203271a0650af414e040,N/A,N/A,movie,N/A,True,Reality-TV,N/A,tt2378209,N/A,Girls Gone Wild Freshman Orientation 3,N/A,English,USA,,N/A,N/A,N/A,N/A,N/A
5707203271a0650af414e041,03 Aug 2007,"Ben Cummings, Orson Cummings",movie,184,True,Mystery,37,tt0495036,5.3,If I Didn't Care,N/A,"English, French",USA,,75 min,"Bill Sage, Susan Misner, Roy Scheider, Noelle Beck","Ben Cummings, Orson Cummings",N/A,http://ia.media-imdb.com/images/M/MV5BMTU5NzQyMzM4Nl5BMl5BanBnXkFtZTcwNDg0NTA1MQ@@._V1_SX300.jpg
5707203271a0650af414e042,10 Jul 2007,Joe Tyler Gold,movie,65,True,Comedy,N/A,tt1053889,6.9,Never Say Macbeth,N/A,English,USA,,86 min,"Tammy Caplan, John Combs, Scott Conte, Bayard Crawley",Christopher J. Prouty,1 win.,http://ia.media-imdb.com/images/M/MV5BMTk4NTU2MDk0NF5BMl5BanBnXkFtZTcwNTEyNjk0MQ@@._V1_SX300.jpg
5707203271a0650af414e043,16 Jan 2008,Dylan Haggerty,movie,"13,602",True,Comedy,71,tt0780608,5.8,Smiley Face,R,English,"USA, Germany","8,768",85 min,"Anna Faris, Roscoe Lee Browne, Danny Masterson, Ben Falcone",Gregg Araki,N/A,http://ia.media-imdb.com/images/M/MV5BMjA5NTc0NjE2N15BMl5BanBnXkFtZTcwMDQwMzU1MQ@@._V1_SX300.jpg
5707203271a0650af414e044,06 Sep 2007,Pietro Marcello (story),movie,49,True,Documentary,N/A,tt1094270,6.8,Crossing the Line,N/A,Italian,Italy,,60 min,"Arturo Nicolodi, Ciro Esposito, Pasquale Ottaviano, Daniele Luongo",Pietro Marcello,1 win & 1 nomination.,N/A
5707203271a0650af414e045,11 Apr 2008,Anthony Hopkins,movie,"4,122",True,"Comedy, Drama, Fantasy",47,tt0499570,5.1,Slipstream,R,English,USA,"6,273",96 min,"Anthony Hopkins, Stella Arroyave, Christian Slater, John Turturro",Anthony Hopkins,1 win & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMjAyMjM1NjUwNF5BMl5BanBnXkFtZTcwMTY5MTE2MQ@@._V1_SX300.jpg
5707203271a0650af414e046,19 Oct 2007,James Crump,movie,195,True,"Documentary, Biography",N/A,tt1003113,7.0,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,N/A,English,"USA, Germany",,77 min,"Pierre Apraxine, Dick Cavett, Dominick Dunne, Gordon Baldwin",James Crump,N/A,http://ia.media-imdb.com/images/M/MV5BODAwNzg4MDAyNF5BMl5BanBnXkFtZTcwNzIzODI1MQ@@._V1_SX300.jpg
5707203271a0650af414e047,01 Sep 2007,Pep Figueiredo,movie,N/A,True,Short,N/A,tt2281477,N/A,Strike,N/A,Hindi,India,,N/A,N/A,Pep Figueiredo,N/A,N/A
5707203271a0650af414e048,28 Feb 2007,"Armen Kaprelian (characters, Armen Kaprelian (story, Kent Llewellyn (screenplay)",movie,466,True,Comedy,58,tt0473015,5.5,Closing Escrow,PG,English,USA,"5,772",93 min,"April Barnett, Rob Brownstein, Colleen Crabtree, Andrew Friedman","Armen Kaprelian, Kent Llewellyn",1 win.,http://ia.media-imdb.com/images/M/MV5BMTc1MjU5NjYwM15BMl5BanBnXkFtZTcwMjI2OTE1MQ@@._V1_SX300.jpg
5707203271a0650af414e049,06 Jul 2007,"Marcus Brigstocke (written and conceived by, Jeremy Salsby (written and conceived by)",movie,9,True,Comedy,N/A,tt1181815,7.2,Giles Wemmbley Hogg Goes Off.... to Glastonbury,N/A,English,UK,,27 min,"Marcus Brigstocke, Justin Edwards, Steffan Rhodri, Flip Webster",Geoff Posner,N/A,N/A
5707203271a0650af414e04a,12 Oct 2007,Willem Wennekers,movie,"3,764",True,"Comedy, Crime, Drama",N/A,tt0758798,6.5,Weirdsville,R,English,Canada,"7,262",90 min,"Scott Speedman, Wes Bentley, Taryn Manning, Matt Frewer",Allan Moyle,3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTYzNTAxMjU4M15BMl5BanBnXkFtZTcwOTk1Mjc1MQ@@._V1_SX300.jpg
5707203271a0650af414e04b,N/A,N/A,movie,N/A,True,"Documentary, Short, War",N/A,tt1697641,N/A,Missing Lives: Disappearances and Impunity in the North Caucasus,N/A,Russian,"Russia, USA",,14 min,N/A,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTc1NzE2MjU1M15BMl5BanBnXkFtZTgwMDU5NDA2MDE@._V1_SX300.jpg
5707203271a0650af414e04c,17 Apr 2008,"Yasuo Hasegawa (screenplay, Kenzaburô Iida (screenplay, Tetsuo Takashima (original novel)",movie,107,True,Action,42,tt0997167,4.9,Midnight Eagle,N/A,"Japanese, English",Japan,"7,065",132 min,"Tatsuya Fuji, Yoshihiko Hakamada, Ken Ishiguro, Takao Ohsawa",Izuru Narushima,1 win.,http://ia.media-imdb.com/images/M/MV5BMjY0MzU3MTAxNF5BMl5BanBnXkFtZTcwODM1MjU1MQ@@._V1_SX300.jpg
5707203271a0650af414e04d,02 Nov 2007,Rick Greenwald,movie,78,True,"Documentary, Sport",N/A,tt1135944,8.0,Quantum Hoops,UNRATED,English,USA,,85 min,"Jonathan Bird, Brett Bush, Jordan Carlson, Scott Davies",Rick Greenwald,N/A,http://ia.media-imdb.com/images/M/MV5BMTAzOTQzMzE5NjheQTJeQWpwZ15BbWU4MDAyMjIwNjAx._V1_SX300.jpg
5707203271a0650af414e04e,27 Jul 2007,N/A,movie,82,True,Documentary,73,tt0808190,7.5,The Camden 28,N/A,English,USA,"5,964",83 min,N/A,Anthony Giacchino,2 wins & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTQ3MTAyNDEyM15BMl5BanBnXkFtZTcwODQyOTI1MQ@@._V1_SX300.jpg
5707203271a0650af414e04f,20 Apr 2007,Brad Gann,movie,"2,255",True,Drama,N/A,tt0455915,7.1,Black Irish,R,English,USA,"6,900",95 min,"Michael Angarano, Brendan Gleeson, Tom Guiry, Melissa Leo",Brad Gann,10 wins.,http://ia.media-imdb.com/images/M/MV5BMjAwODE4NTA3N15BMl5BanBnXkFtZTcwNDI4OTQ1MQ@@._V1_SX300.jpg
5707203271a0650af414e050,09 Feb 2007,"Colby Buzzell (story, Edward Parker Gyokeres (story, Sangjoon Han (story, Ed Hrivnak (story, Jack Lewis (story, John McCary (story, Denis Prior (story, Michael Strobl (story, Brian Turner (poems)",movie,366,True,Documentary,N/A,tt0970184,7.3,Operation Homecoming: Writing the Wartime Experience,N/A,English,USA,,81 min,"Sharon D. Allen, Beau Bridges, Colby Buzzell, Richard Currey",Richard Robbins,Nominated for 1 Oscar. Another 2 wins & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMjE4NzY2NTY5MF5BMl5BanBnXkFtZTcwMjQ5Mjc1MQ@@._V1_SX300.jpg
5707203271a0650af414e051,24 Aug 2007,N/A,movie,275,True,Documentary,N/A,tt0795381,6.5,Skid Row,R,English,USA,,80 min,Pras Michel,"Ross Clarke, Niva Dorell, Marshall Tyler",N/A,http://ia.media-imdb.com/images/M/MV5BMTU1NTkxMzk1MF5BMl5BanBnXkFtZTcwMDczNTU4MQ@@._V1_SX300.jpg
5707203271a0650af414e052,10 Jan 2008,"David McHugh (screenplay, Matthew Flanagan (screenplay, John Cohen (story, David McHugh (story, Matthew Flanagan (story)",movie,"4,929",True,"Comedy, Romance",N/A,tt0887719,3.8,Blonde Ambition,PG-13,"English, Norwegian",USA,"5,561",93 min,"Jessica Simpson, Luke Wilson, Rachael Leigh Cook, Penelope Ann Miller",Scott Marshall,N/A,http://ia.media-imdb.com/images/M/MV5BMjE4NDIzNzQ1NF5BMl5BanBnXkFtZTcwMzkwMjc0MQ@@._V1_SX300.jpg
5707203271a0650af414e053,09 Nov 2007,Tom Paddy Lee,movie,30,True,Drama,N/A,tt0852984,7.5,Mr. Blue Sky,N/A,English,USA,"3,724",84 min,"Chaney Kley, Richard Karn, Mary Kate Schellhardt, Nancy Rita Wolfe",Sarah Gurfield,N/A,http://ia.media-imdb.com/images/M/MV5BMTY1NjU5NTk4OF5BMl5BanBnXkFtZTgwOTczMTA2MDE@._V1_SX300.jpg
