_id,Rated,Director,Language,imdbID,Released,Type,Awards,Actors,Response,Country,imdbVotes,Runtime,Box_office,imdbRating,Writer,Poster,Genre,Title,Metascore
5707546571a06512a049597b,N/A,Enrico Maria Artale,Italian,tt2004253,06 Dec 2012,movie,3 wins & 2 nominations.,"Roberto Antonelli, Michele Botrugno, Germano Gentile, Gianluca Vicari",True,Italy,26,11 min,,6.9,"Enrico Maria Artale (story, Enrico Maria Artale",N/A,"Short, Action, Drama",My Bow Breathing,N/A
5707546571a06512a049597c,N/A,N/A,English,tt2010510,N/A,series,N/A,"Rob Brann, Rochelle Brann, Adonis Gladney, Erica Johnson",True,USA,32,60 min,,5.3,N/A,http://ia.media-imdb.com/images/M/MV5BMjAxMjI0NzY3Nl5BMl5BanBnXkFtZTgwNzE3NzAxMzE@._V1_SX300.jpg,Documentary,Newlyweds: The First Year,N/A
5707546571a06512a049597d,NOT RATED,Manfred Kirchheimer,English,tt2304485,02 Mar 2012,movie,N/A,"Sigmund Abeles, Ann Chernow, Paul Marcus, James Reed",True,USA,14,82 min,,6.1,N/A,http://ia.media-imdb.com/images/M/MV5BMjEwMjY4NDU2Ml5BMl5BanBnXkFtZTgwMTM1ODE2MDE@._V1_SX300.jpg,Documentary,Art Is... The Permanent Revolution,N/A
5707546571a06512a049597e,N/A,Mark Elliott,English,tt2260060,N/A,movie,N/A,"Dilgo Khyentse Yangsi Rinpoche, Shechen Rabjam Rinpoche",True,"USA, Bhutan, India, France, Nepal",11,82 min,,7.3,N/A,http://ia.media-imdb.com/images/M/MV5BMzgwOTgzOTYwOF5BMl5BanBnXkFtZTgwNjEyNjI2MjE@._V1_SX300.jpg,"Documentary, Biography",Yangsi,N/A
5707546571a06512a049597f,NOT RATED,Pip Chodorov,"English, French",tt1666305,03 Aug 2012,movie,N/A,"Pip Chodorov, Ken Jacobs, Hans Richter, Stan Brakhage",True,"France, USA",221,80 min,,6.9,"Lucy Allowood, Lucy Allwood, Pip Chodorov (story, Pip Chodorov, Pip Chodorov",http://ia.media-imdb.com/images/M/MV5BMmJjNTQzNDktNjFhMC00MDRiLWFiNWYtN2Q5Y2I3MTc1Yzk5XkEyXkFqcGdeQXVyNDY5NjU5MDE@._V1_SX300.jpg,"Documentary, Biography",Free Radicals: A History of Experimental Film,N/A
5707546571a06512a0495980,NOT RATED,Dennis M. Lynch,English,tt2304997,31 Mar 2012,movie,N/A,Dennis M. Lynch,True,USA,235,99 min,,5.9,Dennis M. Lynch,http://ia.media-imdb.com/images/M/MV5BMTc4OTA1MzUyMV5BMl5BanBnXkFtZTcwODE2NTI2Nw@@._V1_SX300.jpg,Documentary,They Come to America,N/A
5707546571a06512a0495981,R,Conrad Janis,English,tt1318512,26 Oct 2012,movie,N/A,"Piper Laurie, Conrad Janis, Rachelle Wood, Sofia Karstens",True,USA,41,107 min,"1,872",5.4,Maria Grimm,http://ia.media-imdb.com/images/M/MV5BMjEzMzk3MTgyOV5BMl5BanBnXkFtZTcwMjA3NDMzMg@@._V1_SX300.jpg,"Horror, Mystery, Thriller",Bad Blood... the Hunger,N/A
5707546571a06512a0495982,PG-13,Amy Heckerling,English,tt1545106,02 Nov 2012,movie,N/A,"Alicia Silverstone, Krysten Ritter, Larry Wilmore, Bettina Bresnan",True,USA,"7,250",92 min,"2,964",5.1,Amy Heckerling (screenplay),http://ia.media-imdb.com/images/M/MV5BMTg0ODkwMzI0NV5BMl5BanBnXkFtZTcwMDc4OTc2OA@@._V1_SX300.jpg,"Comedy, Horror, Romance",Vamps,57
5707546571a06512a0495983,N/A,Kun-jae Jang,Korean,tt2164088,30 May 2013,movie,4 wins & 3 nominations.,"Ju-Ryoung Kim, Soo-hyeon Kim",True,South Korea,70,N/A,,6.6,Kun-jae Jang (screenplay),N/A,Drama,Sleepless Night,N/A
5707546571a06512a0495984,R,David Brooks,English,tt1603257,02 Mar 2012,movie,N/A,"Brian Geraghty, Alice Eve, Josh Peck, Mike O'Brian",True,"USA, Canada","18,212",90 min,"2,034",4.6,Chris Sparling (screenplay),http://ia.media-imdb.com/images/M/MV5BMTQ4OTQxMzU5OV5BMl5BanBnXkFtZTcwNDMyNzM0Nw@@._V1_SX300.jpg,"Horror, Thriller",ATM,34
5707546571a06512a0495985,R,Stephen Elliott,English,tt1945062,09 Aug 2012,movie,N/A,"Ashley Hinshaw, Lili Taylor, Dev Patel, Diane Farr",True,USA,"7,771",98 min,"2,760",4.8,"Stephen Elliott, Lorelei Lee",http://ia.media-imdb.com/images/M/MV5BMTM4MTA3MTk0MF5BMl5BanBnXkFtZTcwNDI0NjAyOA@@._V1_SX300.jpg,Drama,About Cherry,33
5707546571a06512a0495986,N/A,Calum Waddell,English,tt2562952,30 Jan 2012,movie,N/A,"Ewen Bremner, Denis Lawson, Alastair Mackenzie",True,UK,N/A,17 min,,N/A,N/A,N/A,"Documentary, Short",Perfect Sense: Pure Perfection - Making Perfect Sense,N/A
5707546571a06512a0495987,PG,Donald Rice,English,tt1159922,16 Aug 2012,movie,N/A,"Elizabeth McGovern, Eva Traynor, Paola Dionisotti, Sophie Stanton",True,UK,"1,644",93 min,"1,949",5.6,"Mary Henely-Magill (screenplay, Donald Rice, Julia Strachey (novel)",http://ia.media-imdb.com/images/M/MV5BMjEyMzczODAyOV5BMl5BanBnXkFtZTcwMzU1MDA3OA@@._V1_SX300.jpg,"Comedy, Drama, Romance",Cheerful Weather for the Wedding,49
5707546571a06512a0495988,NOT RATED,Greg Daniel,English,tt2241069,29 Apr 2012,movie,N/A,"Robert Pralgo, Cheri Christian, Peg Thon, Matt Cornwell",True,USA,258,90 min,,2.8,Greg Daniel,http://ia.media-imdb.com/images/M/MV5BMjExNzA4NDA5OV5BMl5BanBnXkFtZTcwMTM4NTQ1Nw@@._V1_SX300.jpg,"Horror, Thriller",Carl,N/A
5707546571a06512a0495989,R,David Weaver,English,tt1867093,20 Apr 2012,movie,3 nominations.,"Samuel L. Jackson, Luke Kirby, Ruth Negga, A.C. Peterson",True,Canada,"7,460",90 min,"1,744",5.6,"Elan Mastai (screenplay, David Weaver (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTUwMDU2MDAzNF5BMl5BanBnXkFtZTcwMjMwOTA2Nw@@._V1_SX300.jpg,"Crime, Drama, Thriller",The Samaritan,37
5707546571a06512a049598a,NOT RATED,Paul Bunnell,English,tt1754633,03 Mar 2012,movie,3 wins & 4 nominations.,"Will Keenan, Creed Bratton, De Anna Joy Brooks, Reggie Bannister",True,USA,334,106 min,"2,436",5.6,"Steve Bingen, Paul Bunnell, Mark D. Murphy, George Wagner",http://ia.media-imdb.com/images/M/MV5BNzExMzc1MzI5N15BMl5BanBnXkFtZTcwMzEzNjkzOQ@@._V1_SX300.jpg,"Comedy, Fantasy, Musical",The Ghastly Love of Johnny X,N/A
5707546571a06512a049598b,R,"Phil Dorling, Ron Nyswaner","English, Spanish",tt1853643,17 Aug 2012,movie,1 nomination.,"Jesse Eisenberg, Melissa Leo, Tracy Morgan, Emma Rayne Lyle",True,USA,"6,254",85 min,"1,641",5.6,"Phil Dorling (written for the screen by, Ron Nyswaner (written for the screen by, Phil Dorling (source material: 'Predisposed',  a short film written by, Ron Nyswaner (source material: 'Predisposed',  a short film written by)",http://ia.media-imdb.com/images/M/MV5BMTUxNDU0MzAwNF5BMl5BanBnXkFtZTcwMzU4ODgwOA@@._V1_SX300.jpg,"Comedy, Drama",Why Stop Now?,36
5707546571a06512a049598c,NOT RATED,Kelly Nyks,English,tt2382420,12 Oct 2012,movie,N/A,"Evan Bayh, Tucker Carlson, Noam Chomsky, John Dingell",True,USA,11,72 min,,6.6,Kelly Nyks,http://ia.media-imdb.com/images/M/MV5BMjE0NDExNzM4MV5BMl5BanBnXkFtZTcwMzYwODI1OA@@._V1_SX300.jpg,Documentary,Split: A Deeper Divide,53
5707546571a06512a049598d,N/A,Justin M. Keith,English,tt2210342,11 Jun 2012,movie,N/A,"Sara Bakay, Christopher Hunt, David Ross",True,USA,N/A,12 min,,N/A,"Sara Bakay (concept creator, Daniel Beard (creative contribution, Christopher Hunt (creative contribution, Justin M. Keith (creative contribution)",N/A,"Short, Thriller",The Scorn of Vengeance,N/A
5707546571a06512a049598e,NOT RATED,Johnno Zee,English,tt2197905,15 Jan 2012,movie,N/A,"Cody Brown, Steve Arvig, Kristin Mothersbaugh, Sam Senovich",True,USA,99,122 min,,3.0,Johnno Zee,http://ia.media-imdb.com/images/M/MV5BMTY0MTQzMzg4Nl5BMl5BanBnXkFtZTcwOTU3MjgzNw@@._V1_SX300.jpg,Sci-Fi,Dystopia: 2013,N/A
5707546571a06512a049598f,NOT RATED,Denis Côté,N/A,tt2125439,27 Feb 2013,movie,5 nominations.,N/A,True,"Canada, France",301,72 min,"1,428",6.6,Denis Côté,http://ia.media-imdb.com/images/M/MV5BMTQ3OTY3Njk2OV5BMl5BanBnXkFtZTgwOTE0NjA2MDE@._V1_SX300.jpg,Documentary,Bestiaire,71
5707546571a06512a0495990,N/A,N/A,English,tt2573090,02 Aug 2012,series,N/A,"Shane Carson, Patricia Lynne Cissell, Donavan Darius, Dave Davies",True,USA,N/A,N/A,,N/A,N/A,N/A,"Short, Comedy",Headshot,N/A
5707546571a06512a0495991,NOT RATED,Jesse Vile,English,tt2120779,16 Nov 2012,movie,8 wins & 5 nominations.,"Jason Becker, Ehren Becker, Gary Becker, Pat Becker",True,"UK, USA",960,87 min,,8.1,Jesse Vile,http://ia.media-imdb.com/images/M/MV5BMTcyMzIxMzE5N15BMl5BanBnXkFtZTcwNzk4ODU3OA@@._V1_SX300.jpg,"Documentary, Biography, Music",Jason Becker: Not Dead Yet,70
5707546571a06512a0495992,R,Todd Rohal,English,tt1493157,04 Oct 2012,movie,1 nomination.,"Maura Tierney, Patton Oswalt, Johnny Knoxville, Rob Riggle",True,USA,"1,945",79 min,,3.9,Todd Rohal (screenplay),http://ia.media-imdb.com/images/M/MV5BMTM1NDE0NTI5OF5BMl5BanBnXkFtZTcwOTY1MTY0OA@@._V1_SX300.jpg,Comedy,Nature Calls,30
5707546571a06512a0495993,N/A,Brandon Bristol,English,tt2371305,N/A,movie,N/A,"Jessica Akers, David Anderson, Johnnie Brannon, Steve Helms",True,USA,5,10 min,,8.0,"Brandon Bristol (story, Brandon Bristol",N/A,"Short, Action, Drama",Death of a Superhero,N/A
5707546571a06512a0495994,R,Chris Fisher,English,tt1810697,30 Mar 2012,movie,N/A,"Luke Wilson, Samuel L. Jackson, Leslie Bibb, Peyton List",True,USA,"9,800",89 min,,5.3,"Thomas Berger (novel, Chris Fisher",http://ia.media-imdb.com/images/M/MV5BMTg4ODYyMzkwNl5BMl5BanBnXkFtZTcwODc2MzA1Nw@@._V1_SX300.jpg,"Crime, Drama, Mystery",Meeting Evil,N/A
5707546571a06512a0495995,R,Michael A. Nickles,English,tt1682940,09 Mar 2012,movie,N/A,"Luke Bonczyk, Jana Veldheer, Johnny Pacar, Ambyr Childers",True,USA,"4,040",98 min,,4.3,Michael A. Nickles,http://ia.media-imdb.com/images/M/MV5BMTU5NDA0MzI1NV5BMl5BanBnXkFtZTcwOTUwNDUyNw@@._V1_SX300.jpg,"Horror, Thriller",Playback,N/A
